Code,Is_Financial,ROE,ROA,ROIC,Operating_Margin,Gross_Margin,Revenue_Stability,OpProfit_Stability,NetIncome_Stability,EPS_Stability,Dividend_Stability,Debt_Ratio,Interest_Coverage,Current_Ratio,Equity_Ratio,ROE_Improvement,ROA_Improvement,Operating_Margin_Improvement,Gross_Margin_Improvement,Accruals,Net_Operating_Assets,Earnings_Smoothness
000810,True,12.072849153957508,2.2726887245285066,2.183077011797085,,,0.0,1.8892321661263578,1.8806007165869605,0,0,431.2143728113118,,,18.824791857715823,-4.2,0,-4.5,0.0,0.3062189054726368,1.0,0.5156809205973895
010140,False,8.701492915621118,2.361154097458647,3.818245594728806,7.041141498216409,11.529131985731272,1.9730015461254011,1.8159369497451752,0.25891416433912545,0,0,268.5245735432033,1.530287368203432,77.30774913980537,27.13504590941917,179.3,0,72.3,8.5,5.779848573092603,0.9999931221843943,0.1332913877430286
064350,False,24.224976301653616,10.632232614758772,10.399941445675456,15.91588404874339,23.565200473992324,1.979180865522522,1.296653504811447,1.5586719257883328,0,0,127.84467928237898,12.498611111111112,136.21722265321955,43.88954805306871,109.2,0,150.3,43.5,0.3029995652803941,1.0,0.808800673355956
138040,True,20.8407502564867,1.7911741320903314,1.7209551026683367,,,0.0,1.8200765471856137,1.8599192121827317,0,0,1063.5236450048667,,,8.594576059145599,7.7,0,-5.4,0.0,4.01455738808482,0.999999246360865,0.18583599056711472
009150,False,7.5845825774213065,5.164641458727659,4.274428920258341,7.234627905910404,19.385574762712643,1.9469644479793822,1.878641041314975,1.9502182720072314,0,0,46.855936429124625,10.353018372703412,196.38303847233922,68.09394460418142,2.7,0,8.7,7.8,1.0419580419580419,1.0,1.5647687700556803
316140,True,8.30283770351808,0.5552010736308886,0.5376673242056734,,,0.0,1.6636718968980417,1.7787387499706175,0,0,1395.4649941901976,,,6.686883369954812,-11.1,0,-17.7,0.0,2.2372955656718934,1.0,0.118693039872772
298040,False,18.839086381590246,6.309946650177594,6.672682302526567,10.672761773331034,19.699844747283077,2.0419428611018335,1.5663419634217421,1.4015460393336339,0,0,198.56173793577193,0.9685347526612398,105.59233248906285,33.49391006744223,162.1,0,111.3,27.1,0.1747550694919116,1.0,0.5340205410064743
003670,False,-4.830669498155806,-2.3685306560862798,0.2564720840000877,1.005057500885868,8.555874110105337,1.6374183066225458,0.020542478631422945,0.9874205527058129,0,0,103.95216273611267,0.15468517600396628,139.00751072961373,49.03110546044411,1.2,0,72.4,-20.0,0.5309898242368177,1.0,0.28359448890667077
034730,False,6.342719392488282,2.530737281409199,0.14155892227588476,0.3287350334154632,7.522402354208762,1.895371623713077,0.6878577847894972,0.15421853938514615,0,0,150.62733453535108,0.036307109546697164,104.18708745290235,39.89987771501235,355.2,0,-67.2,-1.1,0.166464802172796,1.0,1.3006613893280086
011200,False,14.57559053626565,11.930944229433363,7.695277612384638,27.15461700713213,31.15156389780291,2.1180509230300624,1.5675990075993813,2.0295527280646346,0,0,22.166278342899357,6.106681432262827,718.4587027121917,81.85564900267937,-22.8,0,-19.4,9.7,0.2246192233716276,1.0,0.36576452767406636
033780,False,12.491273996509598,7.748727941972502,6.664602955505034,20.44906030549803,48.16654469582548,1.9769207022791262,1.8976031910543536,1.8944243981642757,0,0,61.204188481675395,11.59135039717564,190.37055214723927,62.03312763884378,4.1,0,12.7,11.8,0.5012660438313106,1.0,1.946432598766886
024110,True,7.603383511260644,0.5542436035709578,0.5415321558819317,,,0.0,1.8512742957670079,1.8773114674617806,0,0,1271.8486712832598,,,7.2894337468328505,2.7,0,-1.9,0.0,3.5962083563408798,1.0,0.14694009088136178
267250,False,10.469184285852567,3.9308327124614824,4.873199528051473,7.190370514008287,12.612127349377689,1.933088076801093,1.493293791027478,1.7411546274469736,0,0,166.33537065973422,0.7035798113817482,116.21227962004843,37.54669518783212,68.1,0,96.1,3.7,2.318507511969622,1.0000012979899329,0.38483414633598934
000150,False,2.5377105916155154,0.9607777695369477,2.3096213750648964,5.163934850989517,16.576412244199965,1.9860405286215825,1.8772513436858655,1.6289196692420307,0,0,164.13086065038527,0.5422539043369429,103.29838954725008,37.860021261341444,,0,-0.9,9.0,1.902893890675241,1.0,0.1720391823234658
066570,False,4.578448416766966,1.8348937994732775,3.0400803333626123,3.0901076152363744,23.792364561651205,1.9144601451118026,1.6085839348497881,0.6584079064693671,0,0,149.52116673353245,1.9145629702552562,125.97138125831151,40.07676034426032,65.4,0,-21.2,0.6,3.3641083887717023,1.0,0.6880786682991198
010120,False,12.909866196147627,5.713913835741247,6.77795132109853,8.67753962798642,20.65029473640359,1.9886064562529093,2.0134259344370764,1.9841166638329883,0,0,125.93736215262462,6.519561815336464,177.0109007458405,44.26005466614604,15.5,0,10.0,7.8,0.4060721062618596,1.0,0.5565427186989887
018260,False,7.922090927298217,5.9774683219113385,5.3410327318886575,6.715163087621301,14.767658919589039,1.9280176956817017,1.92614760722354,1.906701581001986,0,0,32.53354696575205,5.684559710494572,393.86281588447656,75.4531647865082,1.8,0,4.5,2.0,0.9675176946410515,1.0000075558947312,1.4604108501007504
006800,True,9.833319913036476,0.8701228375181691,0.7967694587739049,,,0.0,2.4048359670537343,2.5180170432449764,0,0,1030.1070939689187,,,8.848718898737424,90.2,0,55.7,0.0,6.091951199541472,1.0,0.07310948079387371
030200,False,5.066485288085608,2.2686270133541644,2.766682863433358,5.671910690731268,,1.9518050052705012,0.7807485092403165,0.5175360096379212,0,0,123.32774313469956,1.408271944617023,123.72459831800779,44.777136108321244,45.5,0,53.1,7.8,3.7298903576186087,0.9999976751106647,0.8626284533338562
259960,False,17.13944255944613,14.780898676744103,11.261594778055512,41.909139002777415,,1.9456219632228944,1.9008054099172895,1.8560359838293192,0,0,15.956701512424962,123.05825242718447,559.0274117026884,86.23908639664506,-6.3,0,8.8,15.0,0.22671902548485334,1.0,3.0182580456558097
003550,False,3.1358072930055285,2.8381400860531274,2.5404130177845197,14.53250815199308,20.131762826911558,1.9452653291345987,1.488004730456379,1.359763738180426,0,0,10.488108335989635,28.96286472148541,250.17104362928268,90.50747768791936,14.1,0,10.4,6.3,0.15256830601092897,1.0,1.719412210893292
042700,False,36.78038379530917,30.799642902690984,28.278061224489797,45.95771144278607,57.89800995024875,1.9926152446773449,2.0213462589675726,1.7845981327360756,0,0,19.402985074626866,36.048780487804876,399.2635024549918,83.7393189644178,94.8,0,22.0,20.6,0.06746688741721854,0.9998724652467798,1.7043180517581198
352820,False,-0.23410511890827077,-0.14492753623188406,1.4567868504772006,4.131889615760583,37.60057147153921,2.046718176845544,0.7669202743923513,0.30461922382766726,0,0,61.53253204670682,0.7527397260273972,322.62344412529063,61.907034287734184,-26.8,0,-62.1,26.4,19.49397590361446,1.0,0.09701728092653676
086280,False,14.127542002722304,7.936046014002773,8.664001917250115,6.89017915486822,9.249414615552167,1.941624102284387,1.978920113179641,1.7028621364027534,0,0,78.01739024439794,10.430190623390006,207.4480223123732,56.174287165265824,29.7,0,21.0,4.6,0.7028542670213531,1.0,1.9196057231052495
017670,False,9.353960271981556,3.8212822009056695,4.333237784215968,9.49254601622552,,1.9486590175293566,1.7579167940563163,1.260650629071414,0,0,144.78590641027782,2.715477145148356,103.45921014701642,40.85202512941787,-34.0,0,-12.6,-1.2,3.7816769354406645,1.0,0.4819870567893706
326030,False,44.51051486584481,29.79611650485437,14.446601941747572,29.375185075510807,94.9955581877406,1.9976380627669954,1.4058419056074865,5.470065711367472,0,0,49.38361131254532,3.5812274368231045,242.97052154195012,66.94174757281553,157.5,0,183.1,33.2,0.5234527687296417,1.0,0.7266758781078279
047810,False,7.465033069500163,1.3669800363336742,1.744463085582679,7.047676342307114,15.524138968265905,1.7682498418697616,1.8415734375495136,1.6009316316519866,0,0,446.09671473490187,1.3082077051926297,119.74733607896972,18.311774691511225,-21.8,0,-3.2,-12.2,7.901306240928882,1.0,0.07147114426341564
003230,False,33.62509117432531,17.722248918789045,17.03546201528038,21.554947560419517,42.76333789329686,1.9297044765743971,1.8161974677054977,1.87257338263344,0,0,89.74288840262582,18.25096525096525,138.2476126654381,52.705430081691496,50.0,0,49.9,37.2,0.09758742206560043,1.0000480538202787,1.006141664080906
323410,False,,,,,,0.0,,,0,0,,,,,5.5,0,2.5,0.0,0.0,,
007660,False,19.119496855345915,11.725379274877861,11.166109539727437,17.0947741364039,23.491782304891252,1.966736416940834,1.5183577178728254,1.4412340034334716,0,0,63.06079664570231,3.216666666666667,212.6900746474979,61.326819233736174,99.5,0,94.0,29.4,0.19284149013878743,1.0,1.1288002888714697
000100,False,2.35023457235655,1.7065181788404846,1.6336390435637078,3.1122759395329247,31.05255768240745,1.9300781193330205,1.482209080634306,1.4624663722399518,0,0,37.72103933597979,2.8059071729957807,214.44771723122238,72.61054700294792,-3.0,0,17.4,4.4,1.9157088122605364,1.0,0.9973891601859725
047050,False,5.360997194042737,2.285549964054637,4.504934551059376,3.214695752009185,5.631873628352361,1.907772801717917,1.7891886307753477,1.5884862166877995,0,0,134.56183898122168,0.580028879262468,118.23759233258042,42.63292595255212,-18.5,0,-7.5,0.6,3.601006289308176,1.0000057512580878,1.1127737075131208
278470,False,67.163751075423,37.95170960946362,33.42245989304813,22.470991992155582,75.60058833142669,1.5324756584749337,1.1490979986157792,1.274294996792925,0,0,76.97160883280758,6.485849056603773,219.19592298980746,56.50623885918004,198.2,0,183.4,104.7,0.07597097737942808,1.0,1.1348828495459473
071050,True,13.701297449441885,1.2264264088070773,1.057333320678495,,,0.0,2.0767610999458017,2.0326864949429213,0,0,1017.1724084748703,,,8.951169867909371,60.7,0,63.8,0.0,7.321491382342596,1.0,0.1707544318425209
0126Z0,False,,,,,,,,,0,0,,,,,,0,,,0.0,,
443060,False,33.88419164745068,22.547097434148835,20.810246355809394,16.866158868335145,22.04777449608788,1.9849030216031152,1.9548590553564804,2.048202718986058,0,0,50.281834486292595,6.0055350553505535,308.24596202890336,66.54164180376779,16.4,0,26.1,14.4,0.045351473922902494,1.0,0.9558765081760222
010620,False,14.349149961938595,6.6340795776713275,5.9477954834294655,7.8890552972983485,11.290918639254663,2.0279639988105935,0.5841894382084739,0.9459155437663453,0,0,116.29451069948406,0.5979655019902698,109.12625023589358,46.23325838302864,766.4,0,761.7,16.0,0.02828520919269299,1.0,0.20475341208357944
005830,True,19.389796598866287,2.4968905161099175,2.4659745888253237,,,0.0,1.8327539363884955,1.818804434119134,0,0,676.5577414693787,,,12.877342489791301,-9.3,0,-8.3,0.0,0.07875730826550499,1.0,0.49065565637797304
272210,False,12.340013992345364,6.265082897169901,1.122794371141129,4.47882481637756,12.13314580403188,2.0637269896621646,1.2441916296203417,4.274723642557439,0,0,96.96489567471912,3.0817204301075267,89.43560511150088,50.77046834028061,157.4,0,-40.0,21.2,1.0545181727242414,1.0,0.9928051060724413
079550,False,21.081155244563355,4.175328469136809,3.4901968776749683,8.415233415233416,15.815724815724815,2.0630188456605314,1.715867456594171,1.8821103732769784,0,0,404.8981271866639,5.524193548387097,88.53317603317603,19.805975624668815,66.7,0,67.1,37.6,1.6460637605725439,1.0,0.15472990060453792
003490,False,8.238164958516348,1.904332129963899,2.188683928216131,6.124065377314227,16.247046011200407,1.862251500113163,1.2088307131143878,1.2055949131550827,0,0,332.60038156085005,1.8531978637488602,68.88711277698158,23.115974729241877,-36.2,0,-41.8,40.1,4.720732364028002,0.9999979488021005,0.7267870681771584
005940,True,8.950734743484293,0.9805094991480554,0.9746259042244884,,,0.0,2.0851172719700184,2.0637630982803383,0,0,812.8656837349768,,,10.954514095748614,10.9,0,12.0,0.0,6.9577619308831595,1.0,0.06246606898875768
090430,False,3.2888315993002486,2.6522126522126523,4.029551529551529,8.653225227810864,71.96192389562556,1.9887274735833727,1.6588632683008622,0.7233020803467022,0,0,24.00331461191419,11.098159509202453,187.97501301405518,80.64300564300564,-67.2,0,99.5,10.6,1.9692221600447677,1.0,3.1442583112095512
161390,False,7.4918774796637635,3.724812370266591,4.916554214954755,10.795283721781415,25.575482673429107,1.816272173311531,1.7247973651736876,1.4639214408402703,0,0,101.13515714183079,3.523250853242321,148.02181524373822,49.71800967617747,-25.5,0,-13.5,132.5,0.41934796505433625,1.000003968899702,0.5295188185850411
000720,False,-7.743438704081015,-2.858068263045032,-3.467041190135811,-4.10483409752824,-0.22777085392582408,1.7958476237967573,0.9124786351264648,0.8826508293220323,0,0,170.93260172278147,-7.269906323185012,152.35301692684112,36.90954848701453,-27.5,0,4.2,-9.5,1.353868194842407,1.0,0.5106350870414071
039490,True,15.771144278606966,1.4025365670207572,1.3718076876812104,,,0.0,1.8381879468203188,1.8454640133942166,0,0,1024.472947761194,,,8.893055204137926,30.3,0,24.5,0.0,2.3494332183341546,1.0,0.22313817254967505
016360,True,11.608225714019165,1.2362623714947136,1.2542172727569503,,,0.0,1.9011765039545834,1.8786898019091036,0,0,838.9775165593805,,,10.649882264105951,-5.5,0,-4.1,0.0,0.7550223854896109,1.0,0.08156594009349001
377300,False,0.32286621881997607,0.1279643351014427,-0.41485211863532223,-3.135970044465247,,2.2909444029491257,0.5436057745390306,0.004879742944010516,0,0,152.30953496849452,-5.056603773584905,295.4125950054289,39.633856886338776,240.0,0,,24.4,32.80952380952381,1.0,1.3386195058680528
180640,False,5.295904225518238,4.133867329558533,-0.20715370805137412,-4.14651002073255,40.18659295093296,1.889108116883915,0.4273642683698149,0.5108553036843076,0,0,28.110164243800313,-0.1602136181575434,106.03174603174604,78.05781890162501,-75.2,0,,-1.3,0.24652198107957707,1.0,3.9631046628008266
032640,False,3.5030850397925426,1.5998611479794989,3.3071794662364975,5.6249796503109435,,1.9530837464880237,1.8599265020825164,1.4779468049493854,0,0,118.96181704372708,3.0404787046814503,112.04833503896718,45.67006309599167,0.9,0,0.1,6.7,7.940031897926635,1.0,0.31497891784624515
021240,False,16.762972042257633,8.582485394534343,9.86597337397463,18.288705623299194,64.41970128170507,1.9802876429750378,1.9514812868544702,1.8820234980570474,0,0,95.31605673262126,11.770053475935828,99.73384728340675,51.19906764086243,4.1,0,13.9,15.8,0.9150565709312446,1.0,1.2852356170750152
029780,False,7.475342160507583,2.058512923030219,2.0370298602902706,,,0.0,1.8174458561278244,1.8433868457276426,0,0,263.1440064737824,,,27.53737392657949,-7.5,0,-9.1,0.0,4.01364705882353,1.0000032295464747,0.2353662688405662
000880,False,7.481575548391999,1.2139320585491074,1.28857664044611,6.805875105864362,14.19217294365016,1.9722541447654645,1.3136541054044653,0.002119916691338279,0,0,516.3092485862829,3.4156571668650653,147.4492238205652,16.225620535369924,887.3,0,190.9,42.6,1.7850345267800152,1.0,0.8975764326843291
128940,False,9.53407148695846,6.287674589561382,7.534917912276402,13.982675124479913,55.180410613191455,1.8756765574833936,1.8022371313444912,1.704122235340065,0,0,51.63112134948354,8.102766798418973,140.03756189175346,65.94952217593728,-3.8,0,-6.0,-2.6,0.35046728971962615,1.0,2.56644483889685
011070,False,5.475089102904375,2.932336934448867,3.9202347470275867,2.424950422293717,7.281916973239815,1.9662352392214462,0.8377034504707501,0.6561725726292807,0,0,86.71608402214302,2.3690750115048322,165.95804788473762,53.55779384290472,-67.6,0,-58.4,0.3,5.147802007615092,1.0000101535212411,0.37406502938906383
006260,False,5.400914553091933,1.7533033564345328,3.521910803288239,3.634517563049628,9.248948755373121,1.9712608825727962,1.9102186604778322,1.7415854859492776,0,0,208.04354761524965,2.6108445297504796,124.89603087467145,32.46308267237436,-4.7,0,0.1,11.7,2.5836614173228347,1.0000043152925338,0.9291412083672705
064400,False,14.278460813114279,8.363250132766861,8.603292618162508,8.684324793747287,14.80838198163426,1.999584867095378,2.055994481048228,2.071531803434283,0,0,70.72861132267073,15.882352941176471,228.20760177503377,58.572490706319705,1.6,0,8.7,6.0,0.16201117318435754,1.0,0.5635139419854166
088980,False,,,,,,0.0,,,0,0,,,,,,0,,0.0,0.0,,
241560,False,6.4074046428304845,3.6452582765708073,4.57801803944217,8.666136111513048,22.765639318960112,1.8514447350222645,1.4627074748892,1.2851541625507992,0,0,75.77368067477794,2.2968999680409077,166.50751613264202,56.891338689677426,-35.3,0,-28.5,-7.2,1.0053575588166783,1.0,0.720400519972315
078930,False,4.576935138381728,2.4133427501625526,5.8172205141715265,11.009053877732871,23.470467491964484,1.9000018322871859,1.7581537265930067,1.808379632547158,0,0,89.6507369551236,4.442928238882645,98.76409988366015,52.72835810856259,0.5,0,-12.0,-0.8,1.70355318160706,0.9999971973722562,0.6751000639769021
001040,False,4.564607545657526,1.656503537184588,3.830295815205874,5.483085214117144,28.618845163794372,1.9425051925075096,1.8600096596019537,0.4036041187070513,0,0,175.55619167573138,1.270532899157492,78.6214769327665,36.290163406500945,327.6,0,-4.7,3.7,5.030097817908202,0.9999979223585386,0.43902630251924546
307950,False,10.13989865609165,5.5848804756704284,5.724426647251548,6.153093665932992,10.542920029347028,2.029948713386089,2.0704751799538195,1.9930203645767963,0,0,81.55981493721085,20.62295081967213,187.62185850997227,55.07826720058245,7.4,0,17.8,14.7,0.34147665580890335,1.0,3.063394247749035
028050,False,13.38982250755287,6.637416637416638,7.112144612144612,9.158088609168258,15.356888622727427,1.720046462763701,1.5608243999607676,1.7315753415602964,0,0,101.73243957703929,5.687719298245614,159.81729507587949,49.57060957060957,-32.4,0,-23.8,-15.1,2.0373634120549875,1.0,0.3285380394286848
138930,True,7.2897647943292885,0.5141753309471053,0.41224009509566695,,,0.0,1.7725537598792522,1.767531292394604,0,0,1317.7576701392618,,,7.053387118156166,10.5,0,-0.6,0.0,2.1047139700466486,0.9999993687227368,0.16957750711103903
251270,False,2.0352458415769035,1.3922829179041818,2.6025740638628503,10.307091010608598,,1.9108455025618016,1.793409844408892,0.02418831597680924,0,0,46.1786473217557,2.585434173669468,63.22241681260946,68.40858678897703,42.8,0,34.0,1.1,2.1456834532374103,0.999987468200559,0.40633692621169176
036570,False,9.95914794280712,7.83013673488116,-2.0079607240358803,-7.717743535480458,,1.8513227643981842,0.9239495118354033,0.5804001226012528,0,0,27.1928800700321,-2.1103074141048825,386.31719979902863,78.62255666697257,247.9,0,-36.7,-5.7,0.5562390158172232,1.0000229420941544,0.4656857031262391
175330,True,11.845189606157835,0.9999382494274037,0.9723610050747743,,,0.0,1.87752018039194,1.8797031383169995,0,0,1084.5921098568604,,,8.441724300534423,3.8,0,2.4,0.0,2.1095986528206567,1.0,0.7440274910422595
051900,False,1.3063989355267933,1.0455708457229789,2.9748980015213333,4.417268624763196,50.028493538897536,1.839686858293685,1.2236637015929104,1.201954956234352,0,0,24.94599872124972,8.535714285714286,267.9111621673368,80.03457575548025,-44.7,0,-41.5,-6.1,5.19550858652576,1.0,0.8048290227697632
062040,False,,,42.0,,,2.5374800510431093,2.8259296240617116,3.1845267329475178,0,0,12.899336949969861,81590.2,607.1428571428571,88.57447944474106,49.6,0,75.3,55.7,0.0,1.0,2.469515492568195
271560,False,14.400150029470074,12.318375578677179,9.462231287528075,16.836407009817414,36.93916873107624,1.9717218059271868,1.9417129251553404,1.990625222835659,0,0,16.89974816481809,83.4090909090909,394.35246087548194,85.543383599945,2.0,0,1.8,7.4,0.06101190476190476,1.0,1.6744551753368346
111770,False,8.212194629517464,5.906805351340558,5.211566737461199,9.812616954192407,25.38002101971239,1.9588053321892374,1.5770097329742043,1.7335396951001654,0,0,39.02937613567535,18.673170731707316,386.4888596202393,71.92724500353972,5.5,0,19.7,14.4,0.804915514592934,1.0,0.7508995890184588
001440,False,3.1695823381318182,1.64665638205111,2.6913273861425986,3.0916813545609525,7.723424542748996,1.951953183824336,1.7834406716520332,1.3393446113441267,0,0,92.48595958943902,0.7985074626865671,181.9648359615733,51.951841169763235,-42.1,0,-8.8,6.9,3.796747967479675,1.0,0.3243035346058411
004020,False,-0.03995369469230533,-0.02334951834134601,0.29231888353045776,0.5696484980005425,6.120439968148686,1.882952114293566,1.5651295419474274,0.09556579551854781,0,0,71.1109176031881,0.21893391626029932,159.51046143322378,58.44144958599507,,0,-14.3,-2.1,301.9620253164557,0.9999970064720075,0.040886089092144404
450080,False,,,-9.6,,,,,,0,0,,,,,,0,,31.0,0.0,,
022100,False,12.977498691784406,9.189723320158102,7.864995059288537,7.219387755102042,13.069727891156463,1.511622062544106,1.4607871697241679,1.589777263270616,0,0,41.217512646084074,33.96,265.99029554477283,70.81274703557312,-21.0,0,-28.2,-26.8,0.9073825503355705,1.0,0.6075422824174744
035250,False,9.297854341305852,7.833354930672541,4.020344693533757,17.04904519851628,26.72757246874571,1.920916210405309,1.6965153102166732,1.4956227462305862,0,0,18.695685611012845,88.64285714285714,471.3321055862492,84.24906051574446,-27.3,0,-15.5,2.7,0.006063947078280044,1.0,1.2849231602213493
036460,False,7.8243248090097195,1.6479822321603939,3.971425603641205,7.6460321788928285,8.817562039814563,1.8492539463740485,1.7902062242490677,1.36316202347338,0,0,374.78121301244573,0.8279344455927949,73.06962947110611,21.062293199570913,-33.7,0,-10.9,-5.9,3.7328979030594707,0.9999981114116065,0.049395301653720254
002380,False,15.828043002670892,7.274286172502914,2.125303791065767,6.976567601634041,25.061884007350148,1.891672635312536,1.8585264266186121,0.4881894694758982,0,0,117.58760921792583,0.5579305319407335,98.37706844218154,45.958215878459654,219.9,0,-3.1,-1.5,0.5329828726471088,0.9999938316915352,2.868994172909362
082740,False,,,16.0,,,,,,0,0,,32.5,,,73.8,0,55.1,14.5,0.0,,
052690,False,16.932855280312907,12.180539273153576,3.156506447831184,7.09626408381103,30.69776635698755,1.7497164410858856,0.6272762315700999,1.9105685340703082,0,0,39.01564537157757,359.0,219.043588658485,71.93434935521688,141.1,0,-67.8,-13.2,0.7028846153846153,1.0,1.435528682948639
031210,True,4.1709894332372714,2.300421726322928,2.292739525716829,,,0.0,2.1098512197390127,2.0450099426343513,0,0,81.31412103746398,,,55.15290228240829,,0,8.6,0.0,0.34208103130755063,1.0,0.34260461962678707
017800,False,24.26401104892055,9.45314491235026,4.696128685112288,8.440219880897846,23.438692930218355,1.7586310396568148,1.8899613023505204,1.797485736562247,0,0,156.67660100312568,3.109704641350211,120.78571428571429,38.9595310243267,148.8,0,-2.9,-12.7,0.2782270140760707,1.0,0.8385735104409431
097950,False,1.9718909361775276,0.7862014947292844,3.471818804869293,4.828529994485181,21.56702547029147,1.9080972825108864,1.7713677988177414,1.4885729177188405,0,0,150.8124125172919,1.1618610747051115,87.11577697104377,39.87043503802095,-26.2,0,-11.6,0.1,8.273858921161827,1.0,0.45263409429968193
011780,False,5.625330831047592,4.1608827193450795,2.4933262146289374,3.9284963196635125,8.358920434630214,1.902677139694738,1.77852247364596,1.8706269464645426,0,0,35.19561137577595,3.691699604743083,205.51192660550458,73.96689802455954,4.9,0,2.8,-0.4,1.1482326111744583,1.0,1.205443478506226
012750,False,10.566302378586874,7.598234923303215,7.145709002269479,7.901707912164517,23.21366329731614,1.9413851084802602,1.9548278483723316,1.9109794977820795,0,0,39.05674712173456,87.1923076923077,270.507399577167,71.91006513973524,2.9,0,10.8,3.2,1.0259812050856827,0.9999579743643623,1.5913551715292114
012510,False,12.404547768538944,6.813309721316059,7.76006711409396,25.77199907127931,48.31669375435338,1.9875493414059615,2.1461061022937957,1.7959152739351756,0,0,82.04649584252502,6.065573770491803,45.631929046563194,54.92590176158076,37.9,0,39.3,9.7,0.7226775956284153,0.9999067946686551,2.6461600176018796
042670,False,6.928301886792452,3.0469994689325546,4.0427509293680295,5.701980244370581,23.854220308038013,1.9250297794044369,1.5179443522951754,1.664786407250997,0,0,127.3811320754717,1.4363207547169812,182.6963078523141,43.97902283590016,31.8,0,30.5,5.0,1.7960812772133528,1.0,0.2759655601127765
071970,False,27.495342028213997,15.533834586466167,6.451127819548873,15.052631578947368,24.13157894736842,2.0011899066358585,1.76303177164673,4.543590942852544,0,0,77.00292786797978,5.72,160.3911980440098,56.49624060150376,81.7,0,99.6,28.2,0.3994197292069632,1.0,0.5394737338844547
383220,False,20.09711510996858,14.068060942935979,13.676170672211782,23.933238860022044,65.91088017635019,1.9285923235908802,1.9276155974242037,1.9072512802258696,0,0,42.85632676378178,11.544303797468354,150.139470013947,70.00039988803135,-3.7,0,1.6,0.7,0.04063654447286161,1.0,1.394177753731777
026960,False,8.508000236169334,8.181921417215534,1.916307063365887,8.891523414344991,16.992689191859316,2.074093082768221,2.0147330378155117,1.7063036568958978,0,0,3.985357501328453,150.0,1568.9895470383276,96.16738587326823,-14.9,0,2.0,7.0,0.3196948682385576,1.0,3.2609546582136475
103140,False,7.917940537905978,4.211642705632808,4.238746170162621,4.9421899795964634,11.320871375280808,1.973018960635717,1.4713524684845296,1.4565042023418422,0,0,88.00124063981568,5.006263048016701,200.35624165058633,53.19113834551025,-29.3,0,-29.0,9.0,1.104586129753915,1.0,0.3023017425733631
004370,False,5.917394757744241,4.399291389306421,3.4445040934102806,4.906796673358187,28.273587611127045,1.9190057892524328,1.8543582019078484,1.877803231205096,0,0,34.504296339085855,7.311965811965812,226.41532160925078,74.34507193472193,5.1,0,5.6,1.9,0.624390243902439,0.9999731586858492,0.9641975390142181
000990,False,11.345367690965045,8.636061676165168,6.351176532289081,18.731631863882445,35.05800464037123,1.9693974225912287,1.8381266048853617,1.9433680206980983,0,0,31.372008635340592,9.805668016194332,289.24621056943874,76.11971609384287,9.4,0,33.0,19.1,0.28247673006879803,1.0,0.41439606691888836
001450,False,13.844071349038273,1.2648582445179835,1.349135583787633,,,0.0,1.3850494851977997,1.4538297659711479,0,0,994.5156430801476,,,9.136461468799432,-30.0,0,-33.4,0.0,2.2455061494796595,1.0,0.7442631823344451
008930,False,7.8858878403297545,5.026619650141741,2.7017216345156605,3.8813976011323845,,1.9176456293367283,0.8326241733638887,1.4357857905525413,0,0,56.88252521965506,4.779816513761468,73.575348248206,63.741962248496165,23.3,0,17.1,5.9,0.006868131868131868,1.0,1.1697149904657975
014680,False,13.35516112355678,9.897196858438157,7.753336313134539,19.04033870398683,29.189697753733977,1.9629082291612485,1.8490628030102152,1.8909112592454793,0,0,34.93882474582113,13.380165289256198,167.69352290679305,74.10765596066663,31.5,0,31.1,12.6,0.24049000644745325,1.0,4.748856168535016
030000,False,12.247221106200616,5.317942604599773,7.172452896022332,7.290419825331383,40.54838852684311,1.9530188334012721,1.9369010986949766,1.7058738578078412,0,0,130.29329047810364,5.339285714285714,177.5972971216945,43.42162649376326,-14.8,0,3.4,5.3,0.43333333333333335,0.9999709243159945,0.7873938850248714
088350,True,4.245850295511695,0.39079888241700994,0.41225671260122176,,,0.0,1.605147987871318,1.4311000790498145,0,0,986.4540525940075,,,9.204254865747975,-36.8,0,-21.6,0.0,6.904740269574436,1.0,0.19717165548747936
000240,False,6.841601313149735,6.1546349466776045,5.672682526661197,26.131935095302204,34.556791610571814,2.0109454248410303,1.6225670045324068,1.569781490850287,0,0,11.161772752142987,6.045901639344263,204.20251489080078,89.95898277276456,-22.7,0,-19.8,2.8,0.31379080612924715,1.0,2.1716530812592363
103590,False,15.309214043842454,6.309217774513404,7.11662749706228,6.795707973911213,13.007574163686092,2.0057402477080544,1.6757741851740051,1.4170895528522696,0,0,142.66619140973089,3.4361702127659575,114.42087155963303,41.211898641204556,103.2,0,86.2,29.3,0.46511627906976744,1.0000734484024973,0.7282315904994171
081660,False,11.947802299360468,5.873907275139487,6.004307289678862,9.977801938932682,52.94237564555586,1.9036362151824118,1.5553495517596967,1.1437325404681324,0,0,103.40468004879672,3.067548746518106,216.7107117688513,49.16307725860095,63.8,0,20.1,4.3,0.5010825858335911,1.0,0.49153072331143804
439260,False,26.30597014925373,18.744752308984047,14.095298068849708,22.20385219475903,24.477143093328923,2.0364488238097667,1.7512854965955227,2.277983112175366,0,0,40.33778476040848,1.8210169491525423,279.0747141717628,71.25664707528688,-26.4,0,125.5,18.1,0.12276119402985075,1.0,0.5937356436378446
